,Sifra,Naslov
11662,1080430870000,špitalič
11663,2041140470000,špitalič pri slov. konjicah
11664,1080610111150,športna ulica
11665,2041900380041,šprajčeva ulica
11666,2011760050000,šprinc
11667,1081860010029,špruha
11668,2071700200009,šranga
11669,2011000180000,šratovci
11670,2031010100000,št. janž pri radljah
11671,1080320490000,št. jurij
11672,2071650490000,štajer
11673,1080610111151,štajerska cesta
11674,2041140360032,štajerska ulica
11675,1080430850027,štajerska ulica
11676,2041440200024,štajerska ulica
11677,2041140580000,štajerska vas
11678,2061100950000,štajngrob
11679,2021480110000,štajngrova
11680,2041370080012,štajnhof
11681,2070481230000,štalcerji
11682,1080710090044,štalčeva ulica
11683,2021130870054,štancerjeva ulica
11684,1080601250000,štangarske poljane
11685,2120490280000,štanjel
11686,2021131050000,štatenberg
11687,2071301830000,štatenberk
11688,1080610111152,štebijeva cesta
11689,2071301840000,štefan pri trebnjem
11690,2011000140034,štefana kovača ulica
11691,1080610111153,štefančeva ulica
11692,2090120220000,štefanja gora
11693,1080610111154,štefanova ulica
11694,2040110030202,štefanova ulica
11695,2090520190010,štefetova ulica
11696,2091170080017,štefetova ulica
11697,2021690030036,štekarjeva ulica
11698,2040110030203,štekličeva ulica
11699,2040110120019,štekličeva ulica
11700,1080610111155,štembalova ulica
11701,1080610111156,štepanjska cesta
11702,1080610111157,štepanjsko nabrežje
11703,1080610111158,štihova ulica
11704,2020700200502,štihova ulica
11705,2100940210042,štihova ulica
11706,1080610111159,štirnova ulica
11707,2090520140122,štirnova ulica
11708,2101500370000,štorovo
11709,1080610111160,štradon čez prošco
11710,2020960160139,štrafelova ulica
11711,2110010010028,štrancarjeva ulica
11712,2070852010000,štravberk
11713,2041330240087,štrbenkova cesta
11714,2020700200503,štrekljeva ulica
11715,1080610111161,štrekljeva ulica
11716,2071090500000,štrekljevec
11717,2020870600017,štrigovska cesta
11718,2021180170000,štrihovec
11719,2071210310000,štrit
11720,1080610111162,štrukljeva ulica
11721,2091020340030,štrukljeva ulica
11722,2100130560000,štrukljeva vas
11723,2110360090033,študentovska ulica
11724,1080610111163,študentovska ulica
11725,1080230100062,študljanska cesta
11726,2021130870055,štuhčeva ulica
11727,2020960160140,štuki
11728,1080610111164,štula
11729,1080610111165,štularjeva ulica
11730,1080610111166,šturmova ulica
11731,2021350330000,šturmovci
11732,1080230430028,šubičeva ulica
11733,2020700200504,šubičeva ulica
11734,2060090120071,šubičeva ulica
11735,1080610111167,šubičeva ulica
11736,1080720030061,šubičeva ulica
11737,1080720030062,šubljeva ulica
11738,1080230340007,šubljeva ulica
11739,2090520140123,šuceva ulica
11740,1080210390000,šujica
11741,2070851320129,šukljetova ulica
11742,1080320480015,šuligojeva cesta
11743,1080320170059,šuligojeva cesta
11744,2010310130000,šulinci
11745,1080610111168,šumarjeva ulica
11746,1080230440005,šumberška cesta
11747,2070850490011,šumeči potok
11748,2020700170005,šumenjakova ulica
11749,1080601260000,šumnik
11750,2020700200505,šušmeljeva ulica
11751,2021080160056,šušmeljeva ulica
11752,2051290140033,šuštarjeva kolonija
11753,1080430230080,šutna
11754,2060541600000,šutna
11755,2090520390000,šutna
11756,2060540090015,šutna
11757,1080610111169,švabićeva ulica
11758,2040110030204,švabova ulica
11759,2020960160141,švajgerjeva ulica
11760,1080610111170,švarova ulica
11761,1080610111171,švegljeva cesta
11762,1080050010017,švigljeva ulica
11763,2110440190003,švinki
11764,1080230250009,tablarjeva ulica
11765,2041840070000,tabor
11766,1080230100063,tabor
11767,2091470170042,tabor
11768,1080610111172,tabor
11769,2110840470000,tabor
11770,2111360180018,tabor
11771,2100130090028,tabor
11772,1080640090052,tabor
11773,2090270190009,tabor
11774,2040570290029,taborje
11775,2050340070017,taborniška pot
11776,2021130870056,taborniška ulica
11777,2041140360033,taborniška ulica
11778,2021690040016,taborniška ulica
11779,2061100810030,taborniška ulica
11780,1080230100064,taborska cesta
11781,1080610111173,taborska cesta
11782,1080320170060,taborska cesta
11783,1080230160016,taborska cesta
11784,2020700200506,taborska ulica
11785,2071090440037,taborska ulica
11786,1080610111174,tacenska cesta
11787,2041200960000,tajhte
11788,2040300040011,tajna
11789,2010800060057,talanyijeva ulica
11790,2020260050031,talce
11791,2070170990000,talčji vrh
11792,2091020170022,taleška ulica
11793,2090030010056,taleška ulica
11794,2090030140010,talež
11795,2070171000000,tanča gora
11796,2020700200507,tančeva ulica
11797,2041200920042,tartinijeva ulica
11798,2120400040060,tartinijeva ulica
11799,2090520400000,tatinec
11800,2120350350000,tatre
11801,2041140360034,tattenbachova ulica
11802,2041330240088,tavčarjeva cesta
11803,1080610111175,tavčarjeva ulica
11804,1080230070018,tavčarjeva ulica
11805,2010800020013,tavčarjeva ulica
11806,2021130870057,tavčarjeva ulica
11807,2021130750016,tavčarjeva ulica
11808,2040110030205,tavčarjeva ulica
11809,2020700200508,tavčarjeva ulica
11810,2041240660023,tavčarjeva ulica
11811,2041060240039,tavčarjeva ulica
11812,2090520140124,tavčarjeva ulica
11813,2020960160142,tavčarjeva ulica
11814,2091220510028,tavčarjeva ulica
11815,2060090120072,tavčarjeva ulica
11816,2091470170043,tavčarjeva ulica
11817,2070851320130,tavčarjeva ulica
11818,2091020340031,tavčarjeva ulica
11819,2100380150028,tavčarjeva ulica
11820,2100130570000,tavžlje
11821,1080610111176,tbilisijska ulica
11822,2040110320000,teharje
11823,2040110030206,teharska cesta
11824,1080710200000,tehovec
11825,1080710090045,tehovnikova ulica
11826,2041060310000,tekačevo
11827,2041260090020,tekavčeva cesta
11828,2090520140125,tekstilna ulica
11829,2021600040030,tekstilna ulica
11830,2020700200509,tekstilska ulica
11831,2061100960000,telče
11832,2061100970000,telčice
11833,1080391080000,temenica
11834,2071301880032,temeniška pot
11835,2010800060058,temlinova ulica
11836,2111280590000,temljine
11837,2110750130000,temnica
11838,2090820050014,temniška ulica
11839,1080601270000,tenetiše
11840,2090520410000,tenetiše
11841,2041140480000,tepanje
11842,2041140490000,tepanjski vrh
11843,1080601280000,tepe
11844,2041070050019,tepešev graben
11845,2020700200510,teplyjevo naselje
11846,2040620090000,ter
11847,2011160240000,terbegovci
11848,2020700330004,terčeva ulica
11849,2090410230016,terenska ulica
11850,2020700200511,terškova ulica
11851,1080610111177,tesarska ulica
11852,2070480470046,tesarska ulica
11853,2040110030207,teslova ulica
11854,2020700200512,teslova ulica
11855,1080610111178,teslova ulica
11856,1080610111179,tesna ulica
11857,1080610111180,tesovnikova ulica
11858,1080720020005,testenova ulica
11859,2010780270000,tešanovci
11860,2041890110000,tešova
11861,2110010350000,tevče
11862,2040570710000,tevče
11863,2020700200513,tezenska ulica
11864,1080610111181,thumova ulica
11865,2020280210000,tibolci
11866,2040300040013,tičjek
11867,1080640090053,tičnica
11868,2041370080013,tičnica
11869,1081400190062,tičnica
11870,2120500410129,tiha pot
11871,2020960160143,tiha pot
11872,2010590200010,tiha ulica
11873,1080610111182,tiha ulica
11874,2020700200514,tiha ulica
11875,1080601290000,tihaboj
11876,2021131060000,tinjska gora
11877,1080610111183,tiranova ulica
11878,2040110120020,tiranova ulica
11879,2051420610000,tirna
11880,2040300070000,tirosek
11881,1080610111184,tischlerjeva ulica
11882,1080610111520,tisnikarjeva ulica
11883,1080200210000,tisovec
11884,2071650500000,tišenpolj
11885,2010100170000,tišina
11886,2010800060059,tišinska ulica
11887,2100940210043,titov trg
11888,2120500410130,titov trg
11889,2041330240089,titov trg
11890,2020700200515,titova cesta
11891,2011000140035,titova cesta
11892,2060541380019,titova cesta
11893,2100940210044,titova cesta
11894,1080640090054,titova ulica
11895,2040990150020,titova ulica
11896,1080610111185,tivolska cesta
11897,1080430230081,tkalska pot
11898,1080610111186,tkalska ulica
11899,1080230430029,tkalska ulica
11900,2040110030208,tkalska ulica
11901,2020700200516,tkalski prehod
11902,2040300040012,tlaka
11903,1080601300000,tlaka
11904,2041070070000,tlake
11905,1080320500000,tlake
11906,1080610111187,tobačna ulica
11907,2090270620000,todraž
11908,1080391090000,tolčane
11909,2021080160057,toledova ulica
11910,2041330240090,toledova ulica
11911,2110360270013,tolminska cesta
11912,1080610111188,tolminska ulica
11913,2111280610000,tolminske ravne
11914,2111280620000,tolminski lom
11915,1080601540000,tolsti vrh
11916,2041140500000,tolsti vrh
11917,2071190490000,tolsti vrh
11918,2031030240000,tolsti vrh p. r. na k. - del
11919,2030250190000,tolsti vrh p. r. na k. - del
11920,2030760100000,tolsti vrh pri mislinji
11921,1080230430030,tolstojeva ulica
11922,2020700200517,tolstojeva ulica
11923,1080610111189,tolstojeva ulica
11924,2120490290000,tomačevica
11925,1080610111190,tomačevo
11926,1080610111191,tomačevska cesta
11927,1080770190011,tomanova pot
11928,2020700200518,tomanova ulica
11929,2031120170000,tomaška vas
11930,1080601240015,tomazinova ulica
11931,2041390530000,tomaž nad vojnikom
11932,2120500410131,tomažičev trg
11933,2040110030209,tomažičeva ulica
11934,2090520140126,tomažičeva ulica
11935,2021690030037,tomažičeva ulica
11936,1080610111192,tomažičeva ulica
11937,2120400040061,tomažičeva ulica
11938,2120500020021,tomažičeva ulica
11939,1081340780000,tomažini
11940,2071210320000,tomažja vas
11941,1080610111193,tomčeva ulica
11942,1080610111194,tometova ulica
11943,2090520140127,tominčeva cesta
11944,2120500410132,tominčeva ulica
11945,2110840390021,tominčeva ulica
11946,2100380530000,tominje
11947,2040830060009,tominškova ulica
11948,1080610111195,tominškova ulica
11949,1080370180000,tomišelj
11950,2041330240091,tomšičeva cesta
11951,2060541380020,tomšičeva cesta
11952,2070480470047,tomšičeva cesta
11953,1080430230082,tomšičeva ulica
11954,1080610111196,tomšičeva ulica
11955,1080640090055,tomšičeva ulica
11956,2010800060060,tomšičeva ulica
11957,2010590170017,tomšičeva ulica
11958,2010800090010,tomšičeva ulica
11959,2021130750017,tomšičeva ulica
11960,2070730370035,tomšičeva ulica
11961,2021130870059,tomšičeva ulica
11962,2020700200519,tomšičeva ulica
11963,2070170140028,tomšičeva ulica
11964,2041900380042,tomšičeva ulica
11965,2031120120049,tomšičeva ulica
11966,2120400040062,tomšičeva ulica
11967,2071301880033,tomšičeva ulica
11968,2060540850055,tomšičeva ulica
11969,2110360090034,tomšičeva ulica
11970,2090520140128,tomšičeva ulica
11971,2120500410133,tomšičeva ulica
11972,2100940210045,tomšičeva ulica
11973,1081230150020,tonijeva ulica
11974,2051420240009,tonkova cesta
11975,1080600650039,topilniška ulica
11976,2030160080000,topla
11977,2070481250000,topla reber
11978,2020960160144,toplakova ulica
11979,1080610111197,toplarniška ulica
11980,2040570550017,toplice
11981,2070851320131,topliška cesta
11982,2060090220007,topliška cesta
11983,2071040640028,topniška ulica
11984,1080610111198,topniška ulica
11985,2101500380000,topol
11986,2100130580000,topol pri begunjah
11987,1080710210000,topol pri medvodah
11988,2100380540000,topolc
11989,1080720040000,topole
11990,2041060320000,topole
11991,2091460210000,topolje
11992,2011520080000,topolovci
11993,2041240670000,topolovec
11994,2040510170000,topolovo
11995,2041260100000,topolšica
11996,2041510190000,topovlje
11997,2091460220000,torka
11998,1081380110000,torovo
11999,1080610300000,toško čelo
12000,2020450040008,tovarniška cesta
12001,1080640090056,tovarniška cesta
12002,2041740060013,tovarniška cesta
12003,1080320170061,tovarniška cesta
12004,2021180010016,tovarniška cesta
12005,2021080160058,tovarniška cesta
12006,2041900290025,tovarniška cesta
12007,2041440200025,tovarniška cesta
12008,2041140360035,tovarniška cesta
12009,2070730370036,tovarniška cesta
12010,2110010010029,tovarniška cesta
12011,2060090120073,tovarniška cesta
12012,2100910180018,tovarniška pot
12013,2041260090021,tovarniška pot
12014,2120400040063,tovarniška ulica
12015,1080610111199,tovarniška ulica
12016,1080230260009,tovarniška ulica
12017,2021130740011,tovarniška ulica
12018,2040110030210,tovarniška ulica
12019,2021130870060,tovarniška ulica
12020,2060540850056,tovarniška ulica
12021,2091020170023,tovarniška ulica
12022,2120500410134,tovarniška ulica
12023,2040110030211,tovorna ulica
12024,2040570550018,tovornikova ulica
12025,2040570720000,tovsto
12026,2020960160145,trajanova ulica
12027,1080710090046,trampuževa ulica
12028,2071090440038,trata
12029,1080230300013,trata
12030,1080430850028,trata
12031,2071090510000,trata
12032,2090520320008,trata
12033,2090270190010,trata
12034,2091220530000,trata
12035,2070480470048,trata i
12036,2070480470049,trata ii
12037,2070480470050,trata iii
12038,2070480470051,trata iv
12039,2070480470052,trata ix
12040,2090120230000,trata pri velesovem
12041,2070480470053,trata v
12042,2070480470054,trata vi
12043,2070480470055,trata vii
12044,2070480470056,trata viii
12045,2070480470057,trata x
12046,2070480470058,trata xi
12047,2070480470059,trata xii
12048,2070480470060,trata xiii
12049,2070480470061,trata xiv
12050,2070480470062,trata xv
12051,2010020030013,trate
12052,2020870600018,trate
12053,2010290060043,trate
12054,2021180180000,trate
12055,2041200970000,tratna ob voglajni
12056,2041200980000,tratna pri grobelnem
12057,1080610111200,tratnikova ulica
12058,2040830060010,tratnikova ulica
12059,2070660160000,trava
12060,2071790190000,travna gora
12061,2020700200520,travnerjeva ulica
12062,2070852020000,travni dol
12063,2070660170000,travnik
12064,2110140300000,travnik
12065,2021710130014,travniška cesta
12066,1081400190063,travniška ulica
12067,2011320040019,travniška ulica
12068,1080610111201,travniška ulica
12069,2070480470063,travniška ulica
12070,2010020010022,travniška ulica
12071,2021130870061,travniška ulica
12072,2020700320023,travniška ulica
12073,2010800020014,travniška ulica
12074,2021130750018,travniška ulica
12075,2040110030212,travniška ulica
12076,2021600040031,travniška ulica
12077,1080610111202,trbeže
12078,2071301850000,trbinc
12079,2091170090000,trboje
